date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolment,total_biometric_updates,biometric_to_enrolment_ratio,elderly_update_pressure,child_update_pressure,service_stress_risk
2025-12-09,orissa,kendujhar,1,0,0,0.0,5.0,,,1,5.0,2.5,,,0.0010672358591248667
2025-12-09,orissa,khordha,8,2,0,8.0,93.0,1.0,57.0,10,101.0,9.181818181818182,1.603448275862069,4.0,0.006311746620140982
2025-12-09,orissa,koraput,1,1,0,1.0,5.0,0.0,5.0,2,6.0,2.0,0.8333333333333334,1.0,0.0016364283173247954
2025-12-09,orissa,nayagarh,1,0,0,6.0,12.0,0.0,10.0,1,18.0,9.0,1.0909090909090908,6.0,0.006869118075094595
2025-12-09,orissa,puri,2,1,0,9.0,23.0,0.0,23.0,3,32.0,8.0,0.9583333333333334,9.0,0.0076663109213802915
2025-12-09,orissa,rayagada,4,1,0,2.0,7.0,0.0,8.0,5,9.0,1.5,0.7777777777777778,2.0,0.0018261591367247714
2025-12-09,orissa,sambalpur,3,0,0,1.0,6.0,0.0,3.0,3,7.0,1.75,1.5,1.0,0.0018143009605122733
2025-12-09,orissa,sonapur,1,0,0,1.0,0.0,0.0,1.0,1,1.0,0.5,0.0,1.0,0.0006403415154749199
2025-12-09,orissa,sundargarh,1,1,0,2.0,9.0,0.0,3.0,2,11.0,3.6666666666666665,2.25,2.0,0.0033795802205620774
2025-12-09,orissa,sundergarh,0,1,0,,,,,1,,,,,0.0
2025-12-09,pondicherry,karaikal,4,0,0,7.0,57.0,0.0,3.0,4,64.0,12.8,14.25,7.0,0.014535752401280681
2025-12-09,pondicherry,pondicherry,12,3,0,51.0,208.0,9.0,99.0,15,259.0,16.1875,2.08,5.1,0.009975453575240127
2025-12-09,puducherry,karaikal,8,1,0,92.0,77.0,5.0,37.0,9,169.0,16.9,2.026315789473684,15.333333333333334,0.014625250425958171
2025-12-09,puducherry,puducherry,15,1,0,177.0,97.0,33.0,147.0,16,274.0,16.11764705882353,0.6554054054054054,5.205882352941177,0.009382682952900795
2025-12-09,punjab,amritsar,76,26,0,229.0,411.0,21.0,468.0,102,640.0,6.213592233009709,0.8763326226012793,10.409090909090908,0.007470230849392484
2025-12-09,punjab,barnala,14,1,0,56.0,111.0,1.0,87.0,15,167.0,10.4375,1.2613636363636365,28.0,0.01694722033569419
2025-12-09,punjab,bathinda,48,7,0,147.0,398.0,16.0,350.0,55,545.0,9.732142857142858,1.1339031339031338,8.647058823529411,0.00833003407239078
2025-12-09,punjab,faridkot,20,2,0,65.0,98.0,2.0,96.0,22,163.0,7.086956521739131,1.0103092783505154,21.666666666666668,0.012706054414837274
2025-12-09,punjab,fatehgarh sahib,20,1,0,47.0,176.0,0.0,71.0,21,223.0,10.136363636363637,2.4444444444444446,47.0,0.02543470995979
2025-12-09,punjab,fazilka,32,9,0,134.0,174.0,3.0,86.0,41,308.0,7.333333333333333,2.0,33.5,0.01828530771967271
2025-12-09,punjab,ferozepur,21,5,0,83.0,176.0,8.0,122.0,26,259.0,9.592592592592593,1.4308943089430894,9.222222222222221,0.008642778708114366
2025-12-09,punjab,firozpur,8,0,0,11.0,66.0,0.0,46.0,8,77.0,8.555555555555555,1.4042553191489362,11.0,0.008947624706383987
2025-12-09,punjab,gurdaspur,69,9,0,185.0,500.0,8.0,307.0,78,685.0,8.670886075949367,1.6233766233766234,20.555555555555557,0.013169612915637799
2025-12-09,punjab,hoshiarpur,45,6,1,140.0,310.0,6.0,116.0,52,450.0,8.49056603773585,2.6495726495726495,20.0,0.013293549066086872
2025-12-09,punjab,jalandhar,57,9,0,226.0,478.0,27.0,392.0,66,704.0,10.507462686567164,1.2162849872773538,8.071428571428571,0.008450448770660871
2025-12-09,punjab,kapurthala,17,7,0,62.0,169.0,8.0,66.0,24,231.0,9.24,2.5223880597014925,6.888888888888889,0.00796212463120187
2025-12-09,punjab,ludhiana,126,27,4,383.0,596.0,33.0,725.0,157,979.0,6.19620253164557,0.8209366391184573,11.264705882352942,0.007804416244660391
2025-12-09,punjab,malerkotla,17,4,0,33.0,49.0,7.0,54.0,21,82.0,3.727272727272727,0.8909090909090909,4.125,0.0037324148636848735
2025-12-09,punjab,mansa,17,0,0,96.0,206.0,4.0,88.0,17,302.0,16.77777777777778,2.3146067415730336,19.2,0.016346802356179642
2025-12-09,punjab,moga,25,3,0,71.0,174.0,4.0,277.0,28,245.0,8.448275862068966,0.6258992805755396,14.2,0.009935613721513128
2025-12-09,punjab,muktsar,11,3,0,3.0,48.0,0.0,32.0,14,51.0,3.4,1.4545454545454546,3.0,0.003353061026486853
2025-12-09,punjab,pathankot,15,2,0,56.0,78.0,9.0,94.0,17,134.0,7.444444444444445,0.8210526315789474,5.6,0.005919102273649259
2025-12-09,punjab,patiala,74,10,0,189.0,348.0,15.0,304.0,84,537.0,6.317647058823529,1.140983606557377,11.8125,0.00822673667679014
2025-12-09,punjab,rupnagar,23,1,0,98.0,165.0,3.0,73.0,24,263.0,10.52,2.22972972972973,24.5,0.015901698924110873
2025-12-09,punjab,s.a.s nagar(mohali),8,0,0,1.0,33.0,1.0,24.0,8,34.0,3.7777777777777777,1.32,0.5,0.002389659670342701
2025-12-09,punjab,sangrur,27,4,0,165.0,280.0,6.0,280.0,31,445.0,13.90625,0.99644128113879,23.571428571428573,0.016424384141971123
2025-12-09,punjab,sas nagar (mohali),58,14,0,150.0,144.0,27.0,311.0,72,294.0,4.027397260273973,0.46153846153846156,5.357142857142857,0.004203235252488917
2025-12-09,punjab,shaheed bhagat singh nagar,21,1,0,62.0,92.0,8.0,45.0,22,154.0,6.695652173913044,2.0,6.888888888888889,0.006652952428090472
2025-12-09,punjab,sri muktsar sahib,29,5,0,72.0,125.0,2.0,170.0,34,197.0,5.628571428571429,0.7309941520467836,24.0,0.012960326822035522
2025-12-09,punjab,tarn taran,40,4,0,93.0,238.0,6.0,162.0,44,331.0,7.355555555555555,1.460122699386503,13.285714285714286,0.009434959462393316
2025-12-09,rajasthan,ajmer,216,73,1,1770.0,412.0,61.0,425.0,290,2182.0,7.498281786941581,0.9671361502347418,28.548387096774192,0.015800984005955396
2025-12-09,rajasthan,alwar,260,118,1,2042.0,560.0,85.0,684.0,379,2602.0,6.847368421052631,0.8175182481751825,23.74418604651163,0.013408355481639034
2025-12-09,rajasthan,banswara,109,61,1,1295.0,245.0,28.0,376.0,171,1540.0,8.953488372093023,0.649867374005305,44.6551724137931,0.023162658766229
2025-12-09,rajasthan,baran,107,52,1,759.0,357.0,18.0,162.0,160,1116.0,6.931677018633541,2.1901840490797544,39.94736842105263,0.020947376516015335
2025-12-09,rajasthan,barmer,249,107,0,2228.0,500.0,49.0,312.0,356,2728.0,7.641456582633054,1.597444089456869,44.56,0.022966446391500504
2025-12-09,rajasthan,bharatpur,187,154,1,1268.0,439.0,73.0,500.0,342,1707.0,4.97667638483965,0.8762475049900199,17.135135135135137,0.009813472369248583
2025-12-09,rajasthan,bhilwara,262,76,3,1324.0,296.0,49.0,409.0,341,1620.0,4.7368421052631575,0.7219512195121951,26.48,0.01363449021335127
2025-12-09,rajasthan,bikaner,109,87,1,1054.0,459.0,19.0,193.0,197,1513.0,7.641414141414141,2.365979381443299,52.7,0.02676943159993914
2025-12-09,rajasthan,bundi,61,26,0,762.0,253.0,48.0,297.0,87,1015.0,11.534090909090908,0.8489932885906041,15.551020408163266,0.011924911251161059
2025-12-09,rajasthan,chittaurgarh,10,1,0,16.0,23.0,0.0,1.0,11,39.0,3.25,11.5,16.0,0.013127001067235858
2025-12-09,rajasthan,chittorgarh,97,50,0,769.0,196.0,42.0,393.0,147,965.0,6.52027027027027,0.49746192893401014,17.88372093023256,0.010630289489620848
2025-12-09,rajasthan,churu,123,72,0,1021.0,343.0,99.0,359.0,195,1364.0,6.959183673469388,0.9527777777777777,10.21,0.0077361628393797935
2025-12-09,rajasthan,dausa,95,40,1,1072.0,312.0,50.0,262.0,136,1384.0,10.102189781021897,1.1863117870722433,21.019607843137255,0.01379214916167829
2025-12-09,rajasthan,dhaulpur,0,1,0,,,0.0,14.0,1,,,,,0.0
2025-12-09,rajasthan,dholpur,104,52,0,1058.0,156.0,24.0,149.0,156,1214.0,7.732484076433121,1.04,42.32,0.021811092455254266
2025-12-09,rajasthan,dungarpur,89,48,1,895.0,142.0,57.0,421.0,138,1037.0,7.460431654676259,0.33649289099526064,15.431034482758621,0.009915884323769537
2025-12-09,rajasthan,ganganagar,77,43,0,869.0,324.0,29.0,288.0,120,1193.0,9.859504132231406,1.1211072664359862,28.966666666666665,0.017053267050302693
2025-12-09,rajasthan,hanumangarh,59,33,0,734.0,374.0,5.0,38.0,92,1108.0,11.913978494623656,9.58974358974359,122.33333333333333,0.061403225365080284
2025-12-09,rajasthan,jaipur,356,172,2,2237.0,1181.0,104.0,1092.0,530,3418.0,6.4369114877589455,1.080512351326624,21.304761904761904,0.012304028065676617
2025-12-09,rajasthan,jaisalmer,34,17,2,441.0,125.0,6.0,56.0,53,566.0,10.481481481481481,2.192982456140351,63.0,0.03230500061371263
2025-12-09,rajasthan,jalor,183,106,0,1189.0,240.0,62.0,406.0,289,1429.0,4.927586206896552,0.5896805896805897,18.873015873015873,0.010412073711672578
2025-12-09,rajasthan,jhalawar,199,56,0,1292.0,271.0,32.0,294.0,255,1563.0,6.10546875,0.9186440677966101,39.15151515151515,0.019712114394583462
2025-12-09,rajasthan,jhunjhunu,6,6,0,13.0,22.0,0.0,30.0,12,35.0,2.6923076923076925,0.7096774193548387,13.0,0.007001914668799373
2025-12-09,rajasthan,jhunjhunun,115,44,0,860.0,416.0,21.0,198.0,159,1276.0,7.975,2.090452261306533,39.09090909090909,0.02098457261567369
2025-12-09,rajasthan,jodhpur,205,106,3,2021.0,652.0,35.0,228.0,314,2673.0,8.485714285714286,2.8471615720524017,56.138888888888886,0.028803314726427134
2025-12-09,rajasthan,karauli,122,58,2,997.0,169.0,54.0,344.0,182,1166.0,6.371584699453552,0.48985507246376814,18.12727272727273,0.010667540020998954
2025-12-09,rajasthan,kota,114,28,1,722.0,254.0,57.0,466.0,143,976.0,6.777777777777778,0.5438972162740899,12.448275862068966,0.008439680194715403
2025-12-09,rajasthan,nagaur,238,97,1,2021.0,665.0,42.0,364.0,336,2686.0,7.970326409495549,1.821917808219178,47.0,0.024244287819728802
2025-12-09,rajasthan,pali,170,67,1,1333.0,585.0,38.0,284.0,238,1918.0,8.02510460251046,2.0526315789473686,34.17948717948718,0.018893158318439705
2025-12-09,rajasthan,pratapgarh,72,28,1,673.0,169.0,7.0,154.0,101,842.0,8.254901960784315,1.0903225806451613,84.125,0.03990191015642666
2025-12-09,rajasthan,rajsamand,74,41,0,766.0,182.0,17.0,215.0,115,948.0,8.172413793103448,0.8425925925925926,42.55555555555556,0.022015181191569515
2025-12-09,rajasthan,sawai madhopur,105,40,0,734.0,235.0,36.0,264.0,145,969.0,6.636986301369863,0.8867924528301887,19.83783783783784,0.011680519356259505
2025-12-09,rajasthan,sikar,216,84,0,1265.0,628.0,46.0,316.0,300,1893.0,6.289036544850498,1.9810725552050472,26.914893617021278,0.0150202786412281
2025-12-09,rajasthan,sirohi,103,66,0,863.0,203.0,10.0,118.0,169,1066.0,6.270588235294118,1.7058823529411764,78.45454545454545,0.0368969118645809
2025-12-09,rajasthan,tonk,101,39,0,896.0,229.0,22.0,174.0,140,1125.0,7.9787234042553195,1.3085714285714285,38.95652173913044,0.02059501241065408
2025-12-09,rajasthan,udaipur,189,118,0,2203.0,528.0,52.0,380.0,307,2731.0,8.866883116883116,1.3858267716535433,41.56603773584906,0.02212113025587437
2025-12-09,sikkim,east,9,2,0,38.0,17.0,2.0,28.0,11,55.0,4.583333333333333,0.5862068965517241,12.666666666666666,0.007614175836308099
2025-12-09,sikkim,east sikkim,3,3,0,45.0,8.0,0.0,10.0,6,53.0,7.571428571428571,0.7272727272727273,45.0,0.022752914108303646
2025-12-09,sikkim,north sikkim,0,2,0,5.0,3.0,,,2,8.0,2.6666666666666665,,,0.0011383849163998576
2025-12-09,sikkim,south,3,3,0,8.0,14.0,,,6,22.0,3.142857142857143,,,0.0013416679371855466
2025-12-09,sikkim,south sikkim,3,1,0,12.0,7.0,0.0,10.0,4,19.0,3.8,0.6363636363636364,12.0,0.007016590666537305
2025-12-09,sikkim,west,0,3,1,9.0,12.0,0.0,4.0,4,21.0,4.2,2.4,9.0,0.006659551760939167
2025-12-09,sikkim,west sikkim,3,1,0,13.0,9.0,,,4,22.0,4.4,,,0.0018783351120597652
2025-12-09,tamil nadu,ariyalur,25,5,0,226.0,135.0,14.0,12.0,30,361.0,11.64516129032258,10.384615384615385,15.066666666666666,0.01583626183206174
2025-12-09,tamil nadu,chengalpattu,9,1,1,17.0,14.0,0.0,4.0,11,31.0,2.5833333333333335,2.8,17.0,0.009555318392031305
2025-12-09,tamil nadu,chennai,136,34,1,511.0,650.0,56.0,588.0,171,1161.0,6.75,1.1035653650254669,8.964912280701755,0.007179712975764021
2025-12-09,tamil nadu,coimbatore,151,34,1,279.0,745.0,48.0,418.0,186,1024.0,5.475935828877005,1.7780429594272076,5.6938775510204085,0.005527366633649785
2025-12-09,tamil nadu,cuddalore,114,23,0,258.0,398.0,64.0,376.0,137,656.0,4.753623188405797,1.0557029177718833,3.9692307692307693,0.004174410619171163
2025-12-09,tamil nadu,dharmapuri,89,21,0,284.0,164.0,20.0,134.0,110,448.0,4.036036036036036,1.2148148148148148,13.523809523809524,0.008014796317891301
2025-12-09,tamil nadu,dindigul,129,37,0,400.0,615.0,34.0,128.0,166,1015.0,6.077844311377246,4.767441860465116,11.428571428571429,0.00950858382088102
2025-12-09,tamil nadu,erode,107,22,0,229.0,397.0,32.0,276.0,129,626.0,4.815384615384615,1.4332129963898916,6.9393939393939394,0.005629878997297094
2025-12-09,tamil nadu,kallakurichi,6,0,0,4.0,17.0,4.0,30.0,6,21.0,3.0,0.5483870967741935,0.8,0.0018563018556133162
2025-12-09,tamil nadu,kancheepuram,147,55,1,556.0,613.0,44.0,380.0,203,1169.0,5.730392156862745,1.6089238845144358,12.355555555555556,0.008407629283642576
2025-12-09,tamil nadu,kanniyakumari,32,3,0,188.0,225.0,20.0,144.0,35,413.0,11.472222222222221,1.5517241379310345,8.952380952380953,0.009381569823920686
2025-12-09,tamil nadu,kanyakumari,36,2,0,125.0,32.0,16.0,26.0,38,157.0,4.0256410256410255,1.1851851851851851,7.352941176470588,0.005363401232570671
2025-12-09,tamil nadu,karur,59,14,1,207.0,281.0,14.0,146.0,74,488.0,6.506666666666667,1.91156462585034,13.8,0.009484837264681753
2025-12-09,tamil nadu,krishnagiri,101,14,0,268.0,241.0,18.0,138.0,115,509.0,4.387931034482759,1.7338129496402879,14.105263157894736,0.008634794937894465
2025-12-09,tamil nadu,madurai,169,15,0,330.0,549.0,84.0,608.0,184,879.0,4.751351351351351,0.9014778325123153,3.8823529411764706,0.004070515314851713
2025-12-09,tamil nadu,mayiladuthurai,7,0,0,15.0,4.0,4.0,12.0,7,19.0,2.375,0.3076923076923077,3.0,0.002425909202856908
2025-12-09,tamil nadu,nagapattinam,64,12,0,95.0,220.0,24.0,248.0,76,315.0,4.090909090909091,0.8835341365461847,3.8,0.0037457601824782394
2025-12-09,tamil nadu,namakkal,65,9,0,87.0,529.0,32.0,96.0,74,616.0,8.213333333333333,5.453608247422681,2.6363636363636362,0.006959788779987043
2025-12-09,tamil nadu,perambalur,39,4,0,70.0,238.0,4.0,12.0,43,308.0,7.0,18.307692307692307,14.0,0.01678023150808636
2025-12-09,tamil nadu,pudukkottai,94,26,0,173.0,407.0,22.0,148.0,120,580.0,4.793388429752066,2.7315436241610738,7.521739130434782,0.006423338819358771
2025-12-09,tamil nadu,ramanathapuram,65,12,0,92.0,233.0,20.0,178.0,77,325.0,4.166666666666667,1.3016759776536313,4.380952380952381,0.004204608335228465
2025-12-09,tamil nadu,salem,135,25,1,310.0,634.0,88.0,288.0,161,944.0,5.827160493827161,2.1937716262975777,3.4831460674157304,0.004911025907167756
2025-12-09,tamil nadu,sivaganga,60,6,0,111.0,276.0,30.0,168.0,66,387.0,5.776119402985074,1.6331360946745561,3.5806451612903225,0.004691526428580556
2025-12-09,tamil nadu,tenkasi,12,4,0,35.0,19.0,4.0,6.0,16,54.0,3.176470588235294,2.7142857142857144,7.0,0.0055029909509161186
2025-12-09,tamil nadu,thanjavur,100,29,0,333.0,354.0,76.0,354.0,129,687.0,5.2846153846153845,0.9971830985915493,4.324675324675325,0.004527843674656247
2025-12-09,tamil nadu,the nilgiris,44,8,0,77.0,126.0,8.0,52.0,52,203.0,3.830188679245283,2.3773584905660377,8.555555555555555,0.00630228504818223
2025-12-09,tamil nadu,theni,36,7,0,126.0,201.0,14.0,150.0,43,327.0,7.431818181818182,1.3311258278145695,8.4,0.0073267637180929575
2025-12-09,tamil nadu,thiruvallur,3,0,0,2.0,22.0,0.0,4.0,3,24.0,6.0,4.4,2.0,0.005293489861259338
2025-12-09,tamil nadu,thiruvarur,57,13,0,153.0,144.0,14.0,136.0,70,297.0,4.183098591549296,1.051094890510949,10.2,0.006588769896290392
2025-12-09,tamil nadu,thoothukkudi,85,14,0,161.0,259.0,40.0,304.0,99,420.0,4.2,0.8491803278688524,3.926829268292683,0.003831807725149001
2025-12-09,tamil nadu,tiruchirappalli,211,22,0,239.0,578.0,42.0,274.0,233,817.0,3.4914529914529915,2.101818181818182,5.558139534883721,0.00476047415502877
2025-12-09,tamil nadu,tirunelveli,168,23,0,311.0,586.0,64.0,346.0,191,897.0,4.671875,1.6887608069164266,4.7846153846153845,0.004757844692222757
2025-12-09,tamil nadu,tirupathur,1,0,0,,,,,1,,,,,0.0
2025-12-09,tamil nadu,tirupattur,22,2,0,27.0,20.0,4.0,26.0,24,47.0,1.88,0.7407407407407407,5.4,0.0034240088541049054
2025-12-09,tamil nadu,tiruppur,101,14,0,307.0,458.0,8.0,140.0,115,765.0,6.594827586206897,3.24822695035461,34.111111111111114,0.018763784694844236
2025-12-09,tamil nadu,tiruvallur,116,40,0,540.0,562.0,32.0,246.0,156,1102.0,7.019108280254777,2.2753036437246963,16.363636363636363,0.010953275683080398
2025-12-09,tamil nadu,tiruvannamalai,122,15,0,188.0,258.0,18.0,180.0,137,446.0,3.2318840579710146,1.425414364640884,9.894736842105264,0.006212181543102309
2025-12-09,tamil nadu,vellore,110,27,0,359.0,451.0,68.0,416.0,137,810.0,5.869565217391305,1.0815347721822541,5.202898550724638,0.005188473229583008
2025-12-09,tamil nadu,villupuram,67,13,0,253.0,184.0,28.0,84.0,80,437.0,5.395061728395062,2.164705882352941,8.724137931034482,0.006951507168316962
2025-12-09,tamil nadu,viluppuram,61,8,0,46.0,302.0,2.0,116.0,69,348.0,4.9714285714285715,2.5811965811965814,15.333333333333334,0.009769886226663175
2025-12-09,tamil nadu,virudhunagar,93,15,0,141.0,289.0,48.0,252.0,108,430.0,3.944954128440367,1.1422924901185771,2.877551020408163,0.003400127060391508
2025-12-09,telangana,adilabad,62,16,0,256.0,289.0,22.0,98.0,78,545.0,6.89873417721519,2.919191919191919,11.130434782608695,0.00894273676798967
2025-12-09,telangana,bhadradri kothagudem,50,9,0,150.0,82.0,16.0,152.0,59,232.0,3.8666666666666667,0.5359477124183006,8.823529411764707,0.005646165972614588
2025-12-09,telangana,hanumakonda,15,1,0,20.0,93.0,4.0,30.0,16,113.0,6.647058823529412,3.0,4.0,0.005825852219222802
2025-12-09,telangana,hyderabad,187,63,5,677.0,489.0,70.0,538.0,255,1166.0,4.5546875,0.9072356215213359,9.535211267605634,0.006402191841676401
2025-12-09,telangana,jagitial,37,7,0,20.0,24.0,8.0,18.0,44,44.0,0.9777777777777777,1.263157894736842,2.2222222222222223,0.0019052968600797617
2025-12-09,telangana,jangaon,2,0,0,0.0,7.0,,,2,7.0,2.3333333333333335,,,0.0009960868018498755
2025-12-09,telangana,jangoan,22,3,0,43.0,60.0,6.0,34.0,25,103.0,3.9615384615384617,1.7142857142857142,6.142857142857143,0.005045328204346347
2025-12-09,telangana,jayashankar bhupalpally,13,4,0,16.0,22.0,6.0,80.0,17,38.0,2.111111111111111,0.2716049382716049,2.2857142857142856,0.001992926503776735
2025-12-09,telangana,jogulamba gadwal,36,6,0,30.0,26.0,,,42,56.0,1.302325581395349,,,0.0005559554242883026
2025-12-09,telangana,k.v. rangareddy,285,69,4,744.0,961.0,72.0,380.0,358,1705.0,4.749303621169917,2.522309711286089,10.191780821917808,0.007455024185431725
2025-12-09,telangana,kamareddy,43,4,0,49.0,49.0,6.0,10.0,47,98.0,2.0416666666666665,4.454545454545454,7.0,0.0057614566152453025
2025-12-09,telangana,karimnagar,131,20,0,328.0,596.0,32.0,310.0,151,924.0,6.078947368421052,1.9163987138263665,9.93939393939394,0.007656239070071017
2025-12-09,telangana,khammam,66,25,1,476.0,113.0,18.0,128.0,92,589.0,6.333333333333333,0.875968992248062,25.05263157894737,0.013772437099051769
2025-12-09,telangana,komaram bheem,18,2,0,36.0,43.0,0.0,24.0,20,79.0,3.761904761904762,1.72,36.0,0.017708390506682926
2025-12-09,telangana,mahabubabad,32,6,0,63.0,29.0,10.0,94.0,38,92.0,2.358974358974359,0.30526315789473685,5.7272727272727275,0.003582288257904727
2025-12-09,telangana,mahabubnagar,176,59,0,522.0,782.0,104.0,374.0,235,1304.0,5.52542372881356,2.0853333333333333,4.9714285714285715,0.005371263877726986
2025-12-09,telangana,mancherial,22,1,0,45.0,32.0,10.0,150.0,23,77.0,3.2083333333333335,0.2119205298013245,4.090909090909091,0.0032064729793143004
2025-12-09,telangana,medak,143,35,0,469.0,452.0,6.0,174.0,178,921.0,5.145251396648045,2.5828571428571427,67.0,0.031901006847174035
2025-12-09,telangana,medchal-malkajgiri,50,9,1,91.0,94.0,58.0,380.0,60,185.0,3.0327868852459017,0.24671916010498687,1.5423728813559323,0.0020584328395760174
2025-12-09,telangana,medchal−malkajgiri,9,1,0,31.0,16.0,2.0,2.0,10,47.0,4.2727272727272725,5.333333333333333,10.333333333333334,0.008512014488535299
2025-12-09,telangana,mulugu,18,8,0,13.0,21.0,0.0,10.0,26,34.0,1.2592592592592593,1.9090909090909092,13.0,0.006902177233020349
2025-12-09,telangana,nagarkurnool,33,11,0,49.0,57.0,6.0,36.0,44,106.0,2.3555555555555556,1.5405405405405406,7.0,0.004651481791289689
2025-12-09,telangana,nalgonda,124,40,0,471.0,385.0,40.0,190.0,164,856.0,5.1878787878787875,2.0157068062827226,11.487804878048781,0.007979248867539078
2025-12-09,telangana,narayanpet,37,6,0,30.0,35.0,16.0,42.0,43,65.0,1.4772727272727273,0.813953488372093,1.7647058823529411,0.0017314544708635052
2025-12-09,telangana,nirmal,27,4,0,61.0,68.0,2.0,42.0,31,129.0,4.03125,1.5813953488372092,20.333333333333332,0.0110761915398807
2025-12-09,telangana,nizamabad,127,21,0,341.0,393.0,36.0,234.0,148,734.0,4.926174496644295,1.672340425531915,9.216216216216216,0.006751219269324407
2025-12-09,telangana,peddapalli,16,1,0,16.0,94.0,0.0,30.0,17,110.0,6.111111111111111,3.032258064516129,16.0,0.010733562081377688
2025-12-09,telangana,rajanna sircilla,15,1,0,49.0,31.0,4.0,18.0,16,80.0,4.705882352941177,1.631578947368421,9.8,0.00688899094997208
2025-12-09,telangana,rangareddy,4,2,0,6.0,7.0,,,6,13.0,1.8571428571428572,,,0.0007928037810641865
2025-12-09,telangana,sangareddy,35,7,0,92.0,51.0,6.0,78.0,42,143.0,3.3255813953488373,0.6455696202531646,13.142857142857142,0.007305873280025247
2025-12-09,telangana,siddipet,31,0,0,66.0,85.0,6.0,82.0,31,151.0,4.71875,1.0240963855421688,9.428571428571429,0.006476592449995132
2025-12-09,telangana,suryapet,35,7,0,51.0,70.0,4.0,70.0,42,121.0,2.813953488372093,0.9859154929577465,10.2,0.005976464879970049
2025-12-09,telangana,vikarabad,58,13,0,61.0,48.0,2.0,32.0,71,109.0,1.5138888888888888,1.4545454545454546,20.333333333333332,0.009947392818257277
2025-12-09,telangana,wanaparthy,26,9,0,23.0,26.0,6.0,12.0,35,49.0,1.3611111111111112,2.0,3.2857142857142856,0.0028374921651335735
2025-12-09,telangana,warangal,47,12,0,364.0,277.0,19.0,156.0,59,641.0,10.683333333333334,1.7643312101910829,18.2,0.013083314639711595
2025-12-09,telangana,warangal rural,17,0,0,50.0,34.0,5.0,47.0,17,84.0,4.666666666666667,0.7083333333333334,8.333333333333334,0.005852009960868018
2025-12-09,telangana,warangal urban,9,0,0,22.0,25.0,14.0,82.0,9,47.0,4.7,0.30120481927710846,1.4666666666666666,0.002761097752804173
2025-12-09,telangana,yadadri.,21,8,0,33.0,34.0,7.0,82.0,29,67.0,2.2333333333333334,0.40963855421686746,4.125,0.002889208916777033
2025-12-09,tripura,dhalai,19,11,0,65.0,50.0,4.0,111.0,30,115.0,3.7096774193548385,0.44642857142857145,13.0,0.0073238446065244
2025-12-09,tripura,gomati,11,7,0,17.0,15.0,3.0,7.0,18,32.0,1.6842105263157894,1.875,4.25,0.0033337078020558328
2025-12-09,tripura,khowai,1,3,0,17.0,7.0,3.0,15.0,4,24.0,4.8,0.4375,4.25,0.004050160085378869
2025-12-09,tripura,north tripura,19,10,0,54.0,104.0,6.0,96.0,29,158.0,5.266666666666667,1.0721649484536082,7.714285714285714,0.00599919629857246
2025-12-09,tripura,sepahijala,14,6,0,27.0,19.0,10.0,176.0,20,46.0,2.1904761904761907,0.10734463276836158,2.4545454545454546,0.002028758282941305
2025-12-09,tripura,south tripura,20,9,0,72.0,145.0,25.0,179.0,29,217.0,7.233333333333333,0.8055555555555556,2.769230769230769,0.004613925147543076
2025-12-09,tripura,unakoti,5,1,0,25.0,19.0,11.0,43.0,6,44.0,6.285714285714286,0.4318181818181818,2.0833333333333335,0.0037570398296118677
2025-12-09,tripura,west tripura,29,8,0,139.0,277.0,9.0,181.0,37,416.0,10.947368421052632,1.521978021978022,13.9,0.011256924842275626
2025-12-09,uttar pradesh,agra,152,143,3,964.0,367.0,89.0,1062.0,298,1331.0,4.451505016722408,0.34524929444967073,10.71111111111111,0.006620220030857284
2025-12-09,uttar pradesh,aligarh,120,137,3,1073.0,287.0,45.0,460.0,260,1360.0,5.210727969348659,0.6225596529284165,23.32608695652174,0.012447972072059256
2025-12-09,uttar pradesh,allahabad,160,125,0,1357.0,431.0,65.0,947.0,285,1788.0,6.251748251748252,0.45464135021097046,20.560606060606062,0.011640126216676748
2025-12-09,uttar pradesh,ambedkar nagar,86,87,0,602.0,178.0,17.0,160.0,173,780.0,4.482758620689655,1.1055900621118013,33.44444444444444,0.016662878602879783
2025-12-09,uttar pradesh,amethi,91,104,0,514.0,216.0,60.0,720.0,195,730.0,3.7244897959183674,0.29958391123439665,8.426229508196721,0.005314964019359439
2025-12-09,uttar pradesh,amroha,70,33,2,538.0,118.0,7.0,223.0,105,656.0,6.188679245283019,0.5267857142857143,67.25,0.03157543861667822
2025-12-09,uttar pradesh,auraiya,52,31,0,358.0,108.0,14.0,146.0,83,466.0,5.5476190476190474,0.7346938775510204,23.866666666666667,0.012870428854572779
2025-12-09,uttar pradesh,ayodhya,19,8,0,39.0,19.0,8.0,147.0,27,58.0,2.0714285714285716,0.12837837837837837,4.333333333333333,0.0027889606331441973
2025-12-09,uttar pradesh,azamgarh,92,244,0,994.0,469.0,69.0,1206.0,336,1463.0,4.341246290801187,0.38856669428334717,14.2,0.008081030089683897
2025-12-09,uttar pradesh,baghpat,41,76,2,276.0,137.0,56.0,603.0,119,413.0,3.441666666666667,0.22682119205298013,4.842105263157895,0.003633124064835663
